customerID,tenure,PhoneService,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,gender,SeniorCitizen,Partner,Dependents,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies
6770-XUAGN,1,Yes,Month-to-month,Yes,Electronic check,21.0,21,Yes,Female,0,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2640-LYMOV,2,Yes,Month-to-month,Yes,Mailed check,19.65,38.8,No,Male,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7928-VJYAB,11,Yes,Month-to-month,No,Electronic check,90.6,1020.2,No,Male,0,Yes,Yes,No,Fiber optic,No,No,No,No,Yes,Yes
6821-BUXUX,13,Yes,Month-to-month,Yes,Electronic check,96.65,1244.5,Yes,Female,0,No,No,Yes,Fiber optic,Yes,Yes,No,No,Yes,No
8917-SZTTJ,60,Yes,Two year,No,Credit card (automatic),19.65,1161.75,No,Male,0,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0947-MUGVO,20,Yes,Month-to-month,Yes,Electronic check,73.65,1463.5,Yes,Male,1,Yes,No,No,Fiber optic,No,Yes,No,No,No,No
8727-XDPUD,37,No,Two year,No,Credit card (automatic),35.8,1316.9,No,Male,0,No,No,No phone service,DSL,No,No,No,No,Yes,No
7305-ZWMAJ,30,Yes,One year,No,Credit card (automatic),20.7,587.1,No,Male,0,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3413-DHLPB,60,Yes,Month-to-month,Yes,Bank transfer (automatic),103.75,5969.95,No,Male,0,Yes,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes
2884-GBPFB,35,Yes,Month-to-month,Yes,Electronic check,70.3,2416.55,Yes,Female,0,Yes,No,No,Fiber optic,No,No,No,No,No,No
7480-QNVZJ,50,Yes,Month-to-month,Yes,Electronic check,95.7,4816.7,Yes,Male,1,No,No,Yes,Fiber optic,No,No,No,No,Yes,Yes
1696-HXOWK,71,Yes,One year,No,Mailed check,95.65,6856.95,No,Female,0,Yes,No,Yes,Fiber optic,Yes,Yes,No,No,Yes,No
4480-QQRHC,8,Yes,Month-to-month,Yes,Bank transfer (automatic),74.05,600.15,No,Female,1,No,No,No,Fiber optic,No,No,Yes,No,No,No
8461-EFQYM,38,Yes,One year,Yes,Electronic check,24.25,914.4,No,Female,0,No,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2429-AYKKO,72,Yes,Two year,No,Bank transfer (automatic),19.85,1434.1,No,Male,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4690-PKDQG,42,Yes,Month-to-month,Yes,Electronic check,95.55,3930.6,No,Female,1,Yes,No,Yes,Fiber optic,No,Yes,Yes,No,Yes,No
8961-QDZZJ,57,Yes,One year,Yes,Electronic check,95.0,5535.8,No,Female,0,Yes,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes
9330-VOFSZ,60,Yes,Two year,Yes,Credit card (automatic),110.8,6640.7,No,Female,0,Yes,No,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
0174-QRVVY,71,Yes,Two year,No,Credit card (automatic),25.35,1847.55,No,Male,0,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8785-EPNCG,11,Yes,Month-to-month,No,Credit card (automatic),23.15,245.2,Yes,Male,0,No,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9115-YQHGA,40,Yes,Month-to-month,Yes,Electronic check,51.1,2092.9,No,Male,0,No,No,No,DSL,No,No,No,Yes,No,No
9194-GFVOI,42,Yes,Two year,No,Credit card (automatic),84.35,3571.6,No,Female,0,Yes,No,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes
6595-COKXZ,1,Yes,Month-to-month,Yes,Mailed check,44.45,44.45,Yes,Female,0,No,No,No,DSL,No,No,No,No,No,No
3154-CFSZG,47,Yes,Month-to-month,No,Electronic check,90.05,4137.2,No,Male,0,Yes,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes
0679-TDGAK,50,Yes,One year,No,Electronic check,75.5,4025.6,No,Male,0,Yes,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes
6434-TTGJP,10,No,Two year,No,Credit card (automatic),53.7,521,No,Male,0,Yes,Yes,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes
6631-HMANX,72,Yes,Two year,Yes,Credit card (automatic),85.45,6227.5,No,Male,0,Yes,No,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes
0665-XHDJU,72,Yes,Two year,Yes,Electronic check,99.4,7285.7,No,Male,0,Yes,No,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
3428-MMGUB,60,Yes,Two year,Yes,Electronic check,89.55,5231.2,No,Male,0,No,No,Yes,Fiber optic,No,No,Yes,No,Yes,No
5570-PTWEH,3,Yes,Month-to-month,Yes,Credit card (automatic),75.15,216.75,Yes,Female,0,Yes,No,Yes,Fiber optic,No,No,No,No,No,No
5712-PTIWW,2,Yes,Month-to-month,Yes,Electronic check,79.85,152.45,Yes,Male,0,No,No,No,Fiber optic,No,No,Yes,Yes,No,No
8821-XNHVZ,1,Yes,Month-to-month,Yes,Mailed check,80.05,80.05,Yes,Female,0,Yes,Yes,No,Fiber optic,No,No,No,No,Yes,No
1173-XZPYF,11,Yes,Month-to-month,Yes,Electronic check,89.2,990.3,No,Female,0,No,No,Yes,Fiber optic,No,No,Yes,No,Yes,No
3545-CNWRG,49,Yes,Month-to-month,Yes,Electronic check,98.35,4889.2,No,Female,0,Yes,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
4806-DXQCE,70,Yes,Two year,Yes,Electronic check,113.65,7714.65,No,Female,1,Yes,No,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
0685-MLYYM,2,Yes,Month-to-month,No,Electronic check,70.75,154.85,Yes,Female,1,No,No,No,Fiber optic,No,No,No,No,No,No
1075-BGWOH,16,Yes,Month-to-month,Yes,Electronic check,98.75,1587.55,Yes,Male,1,Yes,No,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
8443-WVPSS,10,Yes,Month-to-month,Yes,Electronic check,99.85,990.9,Yes,Male,0,Yes,No,No,Fiber optic,No,Yes,No,Yes,Yes,Yes
4114-QMKVN,56,Yes,One year,No,Bank transfer (automatic),68.75,3815.4,No,Female,0,Yes,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes
2038-LLMLM,48,Yes,Month-to-month,Yes,Electronic check,103.85,4946.05,No,Female,0,No,No,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes
5605-XNWEN,72,Yes,Two year,Yes,Bank transfer (automatic),25.0,1802.55,No,Male,1,Yes,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0426-TIRNE,1,Yes,Month-to-month,No,Mailed check,20.9,20.9,Yes,Female,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0559-CKHUS,29,Yes,Two year,Yes,Mailed check,19.55,521.8,No,Female,0,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0203-HHYIJ,25,Yes,One year,No,Bank transfer (automatic),25.3,676.35,Yes,Male,0,No,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6094-ZIVKX,68,Yes,One year,Yes,Credit card (automatic),54.45,3674.95,No,Female,0,No,No,No,DSL,Yes,No,Yes,No,No,No
2897-DOVND,2,Yes,Month-to-month,Yes,Electronic check,69.8,146.65,No,Male,0,No,No,No,Fiber optic,No,No,No,No,No,No
8387-MOJJT,42,Yes,Month-to-month,Yes,Credit card (automatic),77.95,3384,Yes,Female,0,Yes,Yes,No,Fiber optic,No,No,No,No,Yes,No
2587-YNLES,6,Yes,Two year,No,Mailed check,20.1,100.35,No,Female,0,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6693-FRIRW,18,Yes,Month-to-month,No,Credit card (automatic),101.3,1794.65,No,Male,0,No,No,No,Fiber optic,No,Yes,Yes,No,Yes,Yes
5976-JCJRH,10,Yes,Month-to-month,Yes,Electronic check,70.3,738.2,Yes,Male,0,Yes,No,No,Fiber optic,No,No,No,No,No,No
6749-UTDVX,72,Yes,Two year,Yes,Electronic check,103.65,7634.8,No,Male,0,No,No,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
3552-CTCYF,63,Yes,Two year,Yes,Bank transfer (automatic),104.8,6597.25,No,Male,0,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
0068-FIGTF,27,Yes,One year,No,Mailed check,78.2,2078.95,No,Female,0,No,No,No,DSL,No,Yes,Yes,Yes,Yes,Yes
5622-UEJFI,35,Yes,Two year,Yes,Credit card (automatic),25.4,949.8,No,Female,0,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9524-EGPJC,18,Yes,Month-to-month,Yes,Electronic check,90.1,1612.75,Yes,Female,0,No,No,Yes,Fiber optic,No,No,No,Yes,No,Yes
5108-ADXWO,11,Yes,Month-to-month,Yes,Electronic check,73.5,791.75,Yes,Male,0,No,No,No,Fiber optic,Yes,No,No,No,No,No
9067-SQTNS,44,Yes,One year,No,Bank transfer (automatic),20.6,926,No,Male,0,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3639-XJHKQ,19,Yes,Month-to-month,Yes,Electronic check,60.6,1297.8,No,Female,0,No,Yes,No,DSL,Yes,Yes,Yes,No,No,No
8197-BFWVU,72,Yes,Two year,Yes,Bank transfer (automatic),93.25,6688.95,No,Female,0,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
5843-TTHGI,18,Yes,Month-to-month,Yes,Mailed check,50.0,892.7,No,Female,0,No,No,No,DSL,No,No,Yes,No,No,No
5651-WYIPH,18,Yes,Month-to-month,Yes,Credit card (automatic),49.85,865.75,No,Female,1,No,No,No,DSL,No,Yes,No,No,No,No
3911-RSNHI,71,No,Two year,Yes,Credit card (automatic),61.4,4310.35,No,Female,0,Yes,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes
6865-JZNKO,30,Yes,Month-to-month,Yes,Bank transfer (automatic),55.3,1530.6,No,Female,0,No,No,No,DSL,Yes,Yes,No,No,No,No
3275-RHRNE,28,No,One year,Yes,Credit card (automatic),60.0,1682.05,No,Male,0,Yes,Yes,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes
7627-JKIAZ,37,Yes,Month-to-month,Yes,Credit card (automatic),78.95,2839.65,Yes,Female,0,Yes,No,Yes,Fiber optic,No,No,Yes,No,No,No
4685-TFLLS,18,Yes,One year,No,Bank transfer (automatic),19.8,342.3,No,Male,0,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2245-ADZFJ,31,Yes,Two year,No,Bank transfer (automatic),80.55,2471.6,No,Female,0,Yes,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes
4482-FTFFX,5,Yes,Month-to-month,No,Electronic check,56.15,291.45,No,Male,0,No,No,No,DSL,No,No,Yes,Yes,No,No
5419-JKZNQ,30,Yes,Month-to-month,No,Mailed check,77.9,2351.45,No,Male,1,Yes,No,Yes,Fiber optic,No,No,No,No,No,No
5915-DGNVC,49,Yes,One year,No,Electronic check,71.8,3472.05,No,Female,0,Yes,No,Yes,DSL,Yes,Yes,Yes,No,No,Yes
2957-LOLHO,12,Yes,Month-to-month,Yes,Bank transfer (automatic),45.4,518.9,Yes,Male,0,No,No,No,DSL,No,No,No,No,No,No
2777-PHDEI,1,Yes,Month-to-month,No,Electronic check,78.05,78.05,Yes,Female,0,No,No,No,Fiber optic,No,No,No,No,Yes,No
9565-DJPIB,4,Yes,Month-to-month,No,Mailed check,89.6,365.65,Yes,Female,0,No,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No
4390-KYULV,3,Yes,Month-to-month,Yes,Credit card (automatic),20.55,51.15,Yes,Male,0,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1678-FYZOW,3,Yes,Month-to-month,Yes,Electronic check,79.4,244.65,Yes,Female,0,No,No,No,Fiber optic,No,No,No,No,Yes,No
7349-ALMUX,37,Yes,Two year,No,Bank transfer (automatic),65.6,2313.8,No,Male,0,No,No,No,DSL,Yes,Yes,Yes,Yes,No,No
9330-DHBFL,23,Yes,One year,Yes,Mailed check,66.25,1533.8,No,Female,0,Yes,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No
6288-LBEAR,23,Yes,Month-to-month,Yes,Mailed check,79.1,1783.75,No,Female,0,No,No,No,Fiber optic,No,Yes,No,Yes,No,No
9233-PSYHO,45,Yes,One year,Yes,Bank transfer (automatic),100.15,4459.8,No,Female,1,No,No,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
6072-NUQCB,22,Yes,One year,No,Bank transfer (automatic),20.25,488.25,No,Male,0,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0447-RXSGD,24,Yes,Month-to-month,Yes,Bank transfer (automatic),99.65,2404.85,No,Male,0,No,No,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
9916-AYHTC,48,Yes,Two year,No,Credit card (automatic),19.85,916,No,Male,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8824-RWFXJ,3,Yes,Month-to-month,Yes,Mailed check,56.15,168.15,Yes,Male,0,Yes,Yes,No,DSL,No,Yes,Yes,No,No,No
4884-ZTHVF,8,Yes,Month-to-month,Yes,Electronic check,87.1,713.6,No,Female,1,No,No,No,Fiber optic,No,Yes,No,No,Yes,No
8627-EHGIP,44,No,One year,Yes,Mailed check,53.95,2375.4,Yes,Male,0,No,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes
1020-JPQOW,56,Yes,Month-to-month,No,Electronic check,90.55,5116.6,No,Female,0,Yes,No,Yes,Fiber optic,No,Yes,Yes,Yes,No,No
3976-NLDEZ,1,Yes,Month-to-month,No,Mailed check,20.6,20.6,No,Male,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3162-ZJZFU,53,Yes,Month-to-month,Yes,Electronic check,92.55,4779.45,No,Male,0,Yes,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No
2146-EGVDT,59,Yes,Two year,No,Credit card (automatic),19.3,1192.7,No,Male,0,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9396-ZSFLL,15,Yes,Month-to-month,No,Mailed check,48.85,631.4,No,Female,0,No,No,Yes,DSL,No,No,No,No,No,No
4908-XAXAY,49,Yes,One year,Yes,Bank transfer (automatic),89.85,4287.2,No,Female,1,No,No,No,Fiber optic,No,Yes,Yes,No,No,Yes
2911-UREFD,39,No,Month-to-month,No,Electronic check,55.9,2184.35,Yes,Female,0,Yes,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes
9391-DXGGG,44,Yes,One year,No,Credit card (automatic),89.15,3990.75,No,Female,1,No,No,No,Fiber optic,No,Yes,Yes,No,No,Yes
4918-QLLIW,3,Yes,Month-to-month,No,Credit card (automatic),53.4,188.7,Yes,Male,0,No,No,No,DSL,No,No,No,No,Yes,No
7503-QQRVF,16,Yes,Month-to-month,Yes,Credit card (automatic),74.3,1178.25,Yes,Male,1,Yes,No,No,Fiber optic,No,Yes,No,No,No,No
9761-XUJWD,5,Yes,Month-to-month,Yes,Bank transfer (automatic),65.6,339.9,No,Male,0,No,No,No,DSL,No,Yes,No,Yes,No,Yes
5816-QVHRX,37,Yes,Month-to-month,No,Credit card (automatic),100.3,3541.4,No,Female,0,No,No,Yes,Fiber optic,No,No,No,Yes,Yes,Yes
7054-ENNGU,9,Yes,Month-to-month,No,Mailed check,50.85,466.6,No,Female,0,Yes,No,No,DSL,No,Yes,No,No,No,No
9385-EHGDO,35,Yes,Two year,Yes,Mailed check,19.85,739.35,No,Female,0,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4285-GYRQC,7,Yes,Month-to-month,Yes,Electronic check,86.25,587.1,Yes,Female,0,Yes,No,No,Fiber optic,No,No,Yes,No,Yes,No
2955-PSXOE,1,Yes,Month-to-month,Yes,Bank transfer (automatic),20.2,20.2,Yes,Female,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7016-BPGEU,29,No,Month-to-month,Yes,Credit card (automatic),25.1,712.85,Yes,Female,0,No,No,No phone service,DSL,No,No,No,No,No,No
4531-AUZNK,51,Yes,One year,Yes,Mailed check,95.15,5000.05,No,Female,0,Yes,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No
0556-FJEGU,58,Yes,Two year,No,Bank transfer (automatic),70.1,4048.95,No,Male,0,No,No,No,DSL,No,Yes,Yes,Yes,Yes,No
5168-MQQCA,72,Yes,One year,Yes,Bank transfer (automatic),108.5,8003.8,No,Female,0,Yes,No,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
3694-DELSO,4,No,Month-to-month,No,Credit card (automatic),38.55,156.1,No,Male,0,Yes,Yes,No phone service,DSL,Yes,No,No,No,Yes,No
1135-HIORI,64,Yes,One year,Yes,Electronic check,111.45,7266.95,No,Female,0,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
6952-OMNWB,68,Yes,Month-to-month,Yes,Credit card (automatic),80.35,5589.3,No,Male,1,Yes,No,Yes,Fiber optic,No,No,Yes,No,No,No
9544-PYPSJ,62,Yes,Month-to-month,Yes,Credit card (automatic),96.1,6019.35,No,Female,1,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes
7483-IQWIB,37,Yes,Month-to-month,Yes,Electronic check,92.95,3415.25,No,Male,0,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No
1985-MBRYP,43,Yes,Two year,Yes,Bank transfer (automatic),19.65,779.25,No,Female,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3227-WLKLI,65,Yes,Two year,No,Bank transfer (automatic),91.55,5963.95,No,Female,0,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
1928-BXYIV,1,Yes,Month-to-month,No,Electronic check,61.15,61.15,No,Male,0,No,No,Yes,DSL,Yes,Yes,No,No,No,No
6827-IEAUQ,27,Yes,One year,No,Mailed check,66.15,1874.45,No,Female,0,Yes,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No
8755-OGKNA,57,Yes,Two year,No,Bank transfer (automatic),19.5,1167.6,No,Female,0,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3803-KMQFW,1,Yes,Month-to-month,No,Mailed check,20.55,20.55,Yes,Female,0,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9839-ETQOE,43,No,Month-to-month,Yes,Electronic check,40.45,1912.85,No,Male,0,No,Yes,No phone service,DSL,Yes,Yes,Yes,No,No,No
8099-MZPUJ,48,Yes,Two year,No,Credit card (automatic),111.8,5443.65,No,Male,0,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
5514-YQENT,41,Yes,Two year,Yes,Electronic check,111.15,4507.15,No,Male,0,No,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
8871-JLMHM,68,Yes,Two year,No,Credit card (automatic),90.2,6297.65,No,Female,0,Yes,No,Yes,Fiber optic,No,Yes,Yes,Yes,No,No
9163-GHAYE,15,Yes,Month-to-month,No,Electronic check,48.85,736.8,No,Female,0,No,No,No,DSL,No,Yes,No,No,No,No
3217-FZDMN,8,Yes,Month-to-month,Yes,Credit card (automatic),94.45,742.95,Yes,Female,1,No,No,No,Fiber optic,No,No,Yes,No,Yes,Yes
5480-HPRRX,3,No,Month-to-month,No,Electronic check,25.3,77.75,Yes,Female,1,No,No,No phone service,DSL,No,No,No,No,No,No
4918-FYJNT,55,Yes,Month-to-month,No,Electronic check,90.45,5044.8,No,Female,1,Yes,No,Yes,Fiber optic,No,Yes,Yes,Yes,No,No
7721-DVEKZ,1,Yes,Month-to-month,No,Mailed check,19.65,19.65,No,Female,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3755-JBMNH,16,Yes,Month-to-month,Yes,Bank transfer (automatic),71.8,1167.8,Yes,Male,1,Yes,No,No,Fiber optic,No,No,No,No,No,No
4106-HADHQ,39,Yes,One year,No,Credit card (automatic),80.0,3182.95,Yes,Male,0,Yes,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes
3045-XETSH,10,Yes,Month-to-month,Yes,Electronic check,94.85,953.45,Yes,Female,0,No,No,Yes,Fiber optic,No,Yes,Yes,No,No,Yes
0345-XMMUG,46,Yes,Two year,Yes,Credit card (automatic),108.9,4854.3,No,Female,0,Yes,No,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
7669-LCRSD,12,Yes,Month-to-month,Yes,Mailed check,56.3,628.65,No,Male,0,Yes,Yes,No,DSL,No,No,No,No,Yes,No
8402-OOOHJ,41,Yes,Two year,No,Mailed check,20.65,835.15,No,Female,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3571-RFHAR,65,Yes,Month-to-month,Yes,Electronic check,109.15,6941.2,Yes,Male,0,No,No,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
4692-NNQRU,21,Yes,One year,No,Electronic check,79.2,1742.45,No,Female,0,Yes,No,No,Fiber optic,No,No,Yes,Yes,No,No
5419-CONWX,4,Yes,Month-to-month,Yes,Credit card (automatic),99.8,442.85,Yes,Female,1,No,No,No,Fiber optic,No,Yes,Yes,No,Yes,Yes
7503-MIOGA,72,Yes,Two year,Yes,Bank transfer (automatic),89.85,6697.35,No,Female,1,Yes,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
5968-HYJRZ,47,Yes,Two year,No,Mailed check,24.55,1160.45,No,Male,0,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7654-YWJUF,43,Yes,One year,Yes,Bank transfer (automatic),84.25,3539.25,No,Male,0,Yes,No,No,Fiber optic,Yes,No,Yes,Yes,No,No
6859-QNXIQ,72,Yes,Two year,Yes,Bank transfer (automatic),113.1,8248.5,No,Female,0,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
3199-NPKCN,67,Yes,One year,Yes,Electronic check,111.25,7511.65,No,Female,0,Yes,No,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
0345-HKJVM,6,Yes,Month-to-month,No,Electronic check,89.3,577.6,Yes,Female,0,No,No,No,Fiber optic,No,No,No,No,Yes,Yes
7581-EBBOU,60,Yes,One year,Yes,Credit card (automatic),70.15,4224.7,No,Female,0,No,No,No,DSL,No,Yes,Yes,Yes,Yes,No
5996-NRVXR,40,Yes,One year,Yes,Credit card (automatic),98.15,4116.8,No,Male,1,Yes,No,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No
7973-DZRKH,66,Yes,Two year,Yes,Credit card (automatic),90.95,5930.05,No,Female,0,No,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No
0823-HSCDJ,52,No,Month-to-month,Yes,Electronic check,49.15,2550.9,Yes,Male,1,No,No,No phone service,DSL,No,Yes,No,No,Yes,Yes
8149-RSOUN,1,Yes,Month-to-month,Yes,Electronic check,93.85,93.85,Yes,Female,0,No,No,Yes,Fiber optic,No,No,No,No,Yes,Yes
5708-EVONK,58,Yes,Month-to-month,Yes,Bank transfer (automatic),93.4,5435.6,Yes,Female,0,Yes,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes
0301-FIDRB,72,No,Two year,Yes,Bank transfer (automatic),63.8,4684.3,No,Female,0,Yes,Yes,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes
3318-OSATS,35,Yes,Month-to-month,Yes,Electronic check,95.45,3474.05,Yes,Male,1,No,No,Yes,Fiber optic,No,No,No,No,Yes,Yes
1927-QEWMY,72,Yes,Two year,No,Credit card (automatic),20.5,1502.25,No,Female,0,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9701-CDXHR,51,Yes,Month-to-month,No,Mailed check,69.15,3649.6,No,Female,0,Yes,No,No,Fiber optic,No,No,No,No,No,No
3308-DGHKL,69,Yes,Two year,Yes,Bank transfer (automatic),19.3,1447.9,No,Male,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6227-FBDXH,69,Yes,One year,No,Bank transfer (automatic),99.5,6841.45,No,Male,0,Yes,No,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
9256-JTBNZ,11,Yes,Month-to-month,No,Bank transfer (automatic),20.3,246.3,No,Female,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5351-QESIO,1,No,Month-to-month,No,Mailed check,24.2,24.2,No,Male,0,No,Yes,No phone service,DSL,No,No,No,No,No,No
6496-SLWHQ,3,Yes,Month-to-month,Yes,Electronic check,105.0,294.45,Yes,Male,1,No,No,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
2153-MREFK,37,Yes,One year,Yes,Electronic check,99.2,3754.6,Yes,Female,0,Yes,No,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes
